6	2	younger	ˈjʌŋɡər	更年轻的
6	2	older	ˈoʊldər	更年老的
6	2	taller	ˈtɔːlər	更高的
6	2	shorter	ˈʃɔːrtər	更矮的
6	2	longer	ˈlɒŋɡər	更长的
6	2	thinner	ˈθɪnər	更瘦的
6	2	heavier	ˈheviər	更重的
6	2	bigger	ˈbɪɡər	更大的
6	2	smaller	ˈsmɔːlər	更小的
6	2	stronger	ˈstrɒŋɡər	更强壮的
6	2	dinosaur	ˈdaɪnəsɔːr	恐龙
6	2	hall	hɔːl	大厅
6	2	metre	ˈmiːtər	米
6	2	than	ðæn	比
6	2	both	boʊθ	两个都
6	2	kilogram	ˈkɪləɡræm	千克
6	2	size	saɪz	尺码
6	2	your	jʊr	你的
6	2	countryside	ˈkʌntrisaɪd	乡村
6	2	lower	ˈloʊər	更低的
6	2	shadow	ˈʃædoʊ	影子
6	2	smarter	ˈsmɑːrtər	更聪明的
6	2	become	bɪˈkʌm	变成
6	2	cleaned	kliːnd	打扫(clean过去式)
6	2	stayed	steɪd	停留(stay过去式)
6	2	watched	wɒtʃt	看(watch过去式)
6	2	read	red	读(read过去式)
6	2	saw	sɔː	看见(see过去式)
6	2	slept	slept	睡觉(sleep过去式)
6	2	washed	wɒʃt	洗(wash过去式)
6	2	had	hæd	有(have过去式)
6	2	had a cold	hæd ə koʊld	感冒
6	2	last	læst	上一个
6	2	yesterday	ˈjestərdeɪ	昨天
6	2	before	bɪˈfɔːr	之前
6	2	drank	dræŋk	喝(drink过去式)
6	2	show	ʃoʊ	演出
6	2	magazine	ˌmæɡəˈziːn	杂志
6	2	better	ˈbetər	更好的
6	2	faster	ˈfæstər	更快的
6	2	hotel	hoʊˈtel	旅馆
6	2	fixed	fɪkst	修理(fix过去式)
6	2	broken	ˈbroʊkən	破损的
6	2	everything	ˈevriθɪŋ	一切
6	2	went swimming	went ˈswɪmɪŋ	去游泳
6	2	took pictures	tʊk ˈpɪktʃərz	拍照
6	2	bought gifts	bɔːt ɡɪfts	买礼物
6	2	Sanya	ˈsænjɑː	三亚
6	2	beautiful	ˈbjuːtɪfl	美丽的
6	2	Hainan	hɑɪˈnæn	海南
6	2	far	fɑːr	远的
6	2	sometime	ˈsʌmtaɪm	某个时候
6	2	sat	sæt	坐(sit过去式)
6	2	picture	ˈpɪktʃər	图片
6	2	ago	əˈɡoʊ	以前
6	2	different	ˈdɪfrənt	不同的
6	2	active	ˈæktɪv	积极的
6	2	cycling	ˈsaɪklɪŋ	骑自行车运动
6	2	nothing	ˈnʌθɪŋ	没有什么
6	2	thought	θɔːt	想(think过去式)
6	2	star	stɑːr	星星
6	2	easy	ˈiːzi	容易的
6	2	look up	lʊk ʌp	查阅
6	2	internet	ˈɪntərnet	互联网
